Province,City,MPG_ALL,MPG_HDT,MPG_MDT,MPG_LDT,MPG_Mpv,MPG_Car,MPG_Other,AvgMilesPerVehicle_All,AvgMilesPerVehicle_HDT,AvgMilesPerVehicle_MDT,AvgMilesPerVehicle_LDT,AvgMilesPerVehicle_Mpv,AvgMilesPerVehicle_Car,AvgMilesPerVehicle_Other,GeographyCentroid
New Brunswick,Harcourt,10.95,5.81,11,15.66,19.27,39.46,8.69,149.92,134.44,89.58,178.58,119.18,64.59,216.69,POINT(-65.4481504202254 46.3765958032888)
New Brunswick,Hardwicke,10.32,6.55,12.58,15.63,17.72,40.38,9.24,252.43,206.17,359.14,166.65,896.49,59.22,728.04,POINT(-65.0302597348648 47.020844837328)
New Brunswick,Hartland,11.4,6.12,10.75,15.81,13.23,35.27,8.54,45.51,30.33,34.25,47.72,95.94,3.92,139.15,POINT(-67.5029165903939 46.2985899095186)
New Brunswick,Harvey,10.5,5.75,11.18,15.43,18.01,37.19,8.82,44.98,32.56,37.71,41.14,36.26,7.57,145.07,POINT(-67.0055854723243 45.7286868948348)
New Brunswick,Havelock,8.38,6.3,9.76,15.44,18.4,36.49,7.79,211.51,235.31,184.56,170.9,139.18,118.44,189.46,POINT(-65.3885191437028 45.9522374088266)
New Brunswick,Hillsborough,12.42,6.02,11.47,15.41,19.53,34.84,9.79,219.22,161.1,158.04,213.82,105.26,23.98,731.04,POINT(-64.7651986115604 45.905150372042)
New Brunswick,Hopewell,11.37,5.78,11.71,15.99,21.49,40.2,10.08,189.67,187.75,121.89,133.51,109.29,25.98,707.1,POINT(-64.6815631453962 45.8060672265285)
New Brunswick,Huskisson,10.98,5.8,10.57,15.59,21.59,40.52,8.99,7.89,7.03,3.36,11.24,3.47,2.9,5.86,POINT(-65.5022809919523 46.5550584117744)
New Brunswick,Indian Ranch,9.22,5.91,10.48,15.53,15.44,35.93,8.47,4.68,3.99,7.56,5.88,5.85,2.36,5.6,POINT(-66.3955654704232 48.0364687773857)
New Brunswick,Inkerman,11.4,6.4,12,16.59,12.54,40.6,8.77,232.11,126.64,477.36,356.42,456.45,122.27,328.36,POINT(-64.9013681820881 47.6675205139815)
New Brunswick,Johnston,8.54,6.27,9.86,15.61,20.38,36.46,7.46,271.23,306.67,245.15,218.28,147.24,137.61,237.27,POINT(-65.8008177960778 45.8889453260934)
New Brunswick,Kars,10.32,5.76,11.33,16.05,22.34,35.86,9.81,96.9,119.34,60.27,42.33,18.38,9.67,320.12,POINT(-65.969588359469 45.6133445226677)
New Brunswick,Kedgwick,8.87,5.4,9.88,16.48,22.22,36.8,7.12,199.55,171.85,71.64,234.7,52.54,35.46,488.79,POINT(-67.433327349351 47.7349715795249)
New Brunswick,Kent,11.31,5.68,10.93,15.92,17.25,34.24,7.99,214.36,173.74,132.02,176.43,345.63,58.97,742.51,POINT(-67.2956701117329 46.6222354682661)
New Brunswick,Kingsclear,8.75,6.23,9.95,15.07,17.48,34.91,7.53,212.38,220.09,173.29,211.99,155.89,188.91,195.08,POINT(-66.8696348485321 45.8795335918225)
New Brunswick,Kingsclear 6,12.21,6.17,11.13,14.78,16.54,33.33,9.07,5.08,3.36,7.07,5.46,4.74,2.77,9.15,POINT(-66.8355431363647 45.9279738912184)
New Brunswick,Kingston,11.99,5.91,11.29,15.19,15.49,28.81,8.25,173,143.46,146.48,137.32,40.61,8.77,541.18,POINT(-66.0218233233371 45.4662036646246)
New Brunswick,Lac Baker,11.6,5.81,11.46,14.2,20.57,,9.61,104.79,41.64,207.79,179.07,56.98,,293.31,POINT(-68.6465879699915 47.3454875188605)
New Brunswick,Lac-Baker,10.07,5.67,11.7,13.22,24.99,,,15.69,14.51,13.4,12.96,1.57,,,POINT(-68.690848013697 47.3394843885521)
New Brunswick,Lamèque,10.38,6,12.03,15.77,9.82,41.7,8.59,88.77,43.89,113.65,87.33,405.2,9.1,297.73,POINT(-64.625485640309 47.8137820163095)
New Brunswick,Le Goulet,12.79,6.75,12.33,18.2,11.28,,10.77,32.78,10.93,11.69,50.75,29.33,,99.16,POINT(-64.7024210558278 47.7100079527204)
New Brunswick,Lepreau,9.61,6.11,10.19,14.48,16.51,34.34,7.3,151.62,145.46,132.01,162.63,130.75,195.76,160.87,POINT(-66.5246304082809 45.2170895575632)
New Brunswick,Lincoln,9.42,6.26,10.3,15.11,17.96,34.68,7.5,175.84,158.36,194.12,204.91,162.91,138.17,200.96,POINT(-66.5962789400083 45.8131218172252)
New Brunswick,Lorne,10.08,4.44,10.74,17.46,13.17,,,290.61,412.19,322.67,130.79,173.09,,,POINT(-67.1425726389206 47.1233204144253)
New Brunswick,Maisonnette,11.54,5.34,12.09,16.63,13.41,34.42,,71.89,70.03,38.77,33.68,140.83,6.78,,POINT(-65.0210431601388 47.8237695156155)
New Brunswick,Manners Sutton,10.5,5.73,11.25,15.21,17.85,36.96,8.54,273.17,240.59,173.24,305.78,246.28,114.93,462.7,POINT(-67.0611008783115 45.6416569267511)
New Brunswick,Maugerville,12.55,5.83,11.07,15.56,20.36,34.24,8.59,226.51,228.01,254.51,234.72,257.65,126.12,148.02,POINT(-66.286501866198 46.1297563793856)
New Brunswick,McAdam,11.54,6.32,11.81,16.42,17.75,36.68,8.19,113.81,101.74,80.46,100.13,131.19,27.75,313.95,POINT(-67.3135917457861 45.5920522294486)
New Brunswick,Meductic,7.97,6.24,9.39,14.94,16.03,35.86,6.94,44.28,51.25,32.1,33.87,30.04,34.44,28.4,POINT(-67.4826681380713 45.9876288162223)
New Brunswick,Memramcook,8.86,6.32,10.02,15.13,16.73,35.84,7.16,230.06,252.04,163.39,181.89,194.06,172.58,260.06,POINT(-64.5904367177084 45.9919464793771)
New Brunswick,Millville,9.52,5.72,11.11,15.43,18.93,36.41,7.31,27.86,26.94,37.86,14.8,11.37,4.63,91.46,POINT(-67.1963929448882 46.1320921312008)
New Brunswick,Minto,11.62,5.66,11.15,16.26,22.54,38.59,9.5,120.44,114.62,80.59,102.96,113.82,46.69,322.51,POINT(-66.0605338480356 46.0908262449286)
New Brunswick,Miramichi,10.64,6.21,11.44,15.4,17.53,37.64,8.67,418.74,274.99,739.86,552.67,541.16,192.38,689.51,POINT(-65.5072548271716 47.0196067565872)
New Brunswick,Moncton,10.49,6.28,10.03,14.35,16.78,33.29,7.9,1379.05,1208.26,1503.12,1705.48,1502.03,1114.13,1160.1,POINT(-64.8127137197491 46.1165770078915)
New Brunswick,Musquash,10.01,6.04,10.22,14.41,16.45,34.56,7.14,261.76,225.63,194.29,315.09,205.52,281.17,356.24,POINT(-66.3514951666812 45.1836093783866)
New Brunswick,Nackawic,8.84,5.59,10.79,14.44,12.8,34.51,8.52,85.66,92.5,74.14,39.35,85.94,8.99,209.24,POINT(-67.2384995252964 45.9980393555735)
New Brunswick,Neguac,10.97,6.59,11.65,16.42,17.4,39.5,8.09,78.79,51.06,107.03,79.58,168.37,47.56,161.22,POINT(-65.0772981354835 47.2599433148434)
New Brunswick,Nelson,11.32,5.93,11.3,15.6,21.22,40.41,8.87,129.78,103.95,114.03,137.12,88.18,143.04,333.12,POINT(-65.5938768724682 46.8401381499012)
New Brunswick,New Bandon,11.68,6.12,11.81,15.78,14.93,38.92,9.8,255.02,196,319.95,252.42,618.06,192.13,372.43,POINT(-65.2901686574913 47.6910983971058)
New Brunswick,New Maryland,8.69,6.27,10.27,15.32,16.84,34.88,7.53,68.15,49.3,72.05,70.78,90.7,67.3,159.37,POINT(-66.8351663893789 45.688207490209)
New Brunswick,Newcastle,9.87,6.14,11.38,15.45,19.22,38.86,8.14,154.87,151.48,158.96,165.24,114.37,103.23,171.42,POINT(-65.5550893392586 47.1724952968502)
New Brunswick,Nigadoo,10.23,5.88,10.98,15.38,17.38,38.06,8.55,49.09,34.13,116.59,69.88,81.51,29.27,61.03,POINT(-65.7318527597522 47.7375425734063)
New Brunswick,North Lake,9.63,5.3,12.23,16.4,,,,239.31,277.65,245.23,115.85,,,,POINT(-67.6672744663451 45.7587242594044)
New Brunswick,Northampton,11.39,6.48,11.93,15.54,12.58,38.58,8.23,192.27,158.14,133.7,150.88,320.73,25.44,423.88,POINT(-67.4713006679071 46.1312250466174)
New Brunswick,Northesk,11.83,5.66,11.55,15.56,21.36,33.27,9.97,340.21,300.73,244.72,310.57,214.9,18.4,749.3,POINT(-66.2603476158107 47.2569950326473)
New Brunswick,Northfield,11.65,5.64,11.29,16.22,22.24,38.85,9.57,120.13,153.09,95.19,99.67,95.19,38.82,78.76,POINT(-66.0182775205024 46.2258005612889)
New Brunswick,Norton,9.5,6.03,10.07,14.56,17.55,31.03,7.56,294.76,281.95,308.9,283.07,204.35,173.6,431.84,POINT(-65.7764209460875 45.5778070628173)
New Brunswick,Notre-Dame-de-Lourdes,8.08,6.25,9.4,15.87,16.67,34.41,6.95,25.67,23,24.4,36.05,21.11,10.69,29.6,POINT(-67.8208846728311 47.3605815018077)
New Brunswick,Oromocto,9.35,6.29,10.17,15.27,18.59,33.94,7.68,91.63,73.18,111.05,110.41,105.86,68.43,139.91,POINT(-66.4848663289855 45.8378113974133)
New Brunswick,Oromocto 26,11.81,6.65,10.95,15.58,16.64,31.53,9.18,5.62,3.78,7.44,6.06,8.7,3.58,11.23,POINT(-66.4640796291307 45.8525231256661)
New Brunswick,Pabineau 11,10.62,5.88,12.08,16.02,11.58,35.06,9.76,15.25,11.05,15.46,7.86,29.85,0.78,61.47,POINT(-65.66412603972 47.5329162575498)
New Brunswick,Paquetville,11.96,5.51,12.07,16,10.26,39.21,9.53,333.67,201.16,195.13,344.87,1357.12,116.44,868.65,POINT(-65.1071337374931 47.6689257144075)
New Brunswick,Peel,10.2,5.76,10.81,15.23,13.31,37.37,7.85,164.23,171.92,137.86,124.79,214.42,133.49,223.36,POINT(-67.5278428413499 46.4058287179961)
New Brunswick,Pennfield,9.8,6.1,10.37,14.61,16.43,34.05,7.39,210.53,183.38,212.4,234.61,179.97,254.02,293.52,POINT(-66.6857755534274 45.1923126104593)
New Brunswick,Perth,10.32,5.25,10.04,15.4,13.02,36.59,8.03,194.61,192.31,100.89,150.72,262.81,70.31,475.5,POINT(-67.6034749957149 46.7096504769664)
New Brunswick,Perth-Andover,8.38,6.2,9.02,15.17,17.54,36.22,7.47,62.3,56.8,43.93,78.31,64.38,57.01,74.28,POINT(-67.7099473043925 46.7394988144857)
New Brunswick,Petersville,10.78,6.05,9.87,15.2,19.77,32.27,7.67,234.99,190.79,174.11,356.62,230.2,194.24,203.72,POINT(-66.3660586593918 45.5221196818817)
New Brunswick,Petit-Rocher,11.69,5.48,11.67,15.89,18.59,40.29,9.52,75.22,51.8,76.55,62.24,102.44,16.23,242.15,POINT(-65.7240083314421 47.7851341580294)
New Brunswick,Petitcodiac,9.44,6.08,10.19,15.24,18.02,31.57,7.41,75.43,73.88,81.59,66.38,67.37,37.92,115.14,POINT(-65.1751948597656 45.9378369830781)
New Brunswick,Plaster Rock,10.4,5.37,9.94,15.34,14.88,37.21,8.83,29.82,19.32,21.21,32.33,73.22,17.03,88.17,POINT(-67.3948636109184 46.9040962557248)
New Brunswick,Pointe-Verte,13.14,5.18,11.73,18.16,15.69,40.57,9.96,67.84,48.86,67.75,58.41,92.99,56.25,232.23,POINT(-65.7750586797736 47.8512281665524)
New Brunswick,Port Elgin,9.11,6.21,10.43,16.21,20.07,35.95,7.18,17.01,17.05,19.37,11.34,14.27,4.59,33.7,POINT(-64.0886018426179 46.0499428603048)
New Brunswick,Prince William,8.19,6.24,9.3,15.23,16.5,35.83,7.06,149.55,171.58,92.64,108.74,92.7,117.79,136.47,POINT(-67.1107224289184 45.7852149727879)
New Brunswick,Queensbury,10.88,5.98,11.03,14.65,28.08,35.19,8.53,143.34,117.59,143.21,79.17,115.68,14.03,465.1,POINT(-67.0630432411561 45.9917794170622)
New Brunswick,Quispamsis,10.93,6.05,10.42,14.43,17.44,29.51,7.41,226.96,123.62,337.15,302.1,278.86,193.15,433.98,POINT(-65.935133916947 45.4345514594414)
New Brunswick,Red Bank 4,11.52,5.92,11.01,15.68,17.8,,,20.81,18.44,20.02,18.01,11.69,,,POINT(-65.8816590190012 46.9236989540205)
New Brunswick,Rexton,9.45,6.08,11.18,15.71,16.5,37.35,8.93,35.11,32.16,35.2,26.89,22.88,6.89,99.82,POINT(-64.8791940903846 46.6483618911253)
New Brunswick,Richibucto,9.37,6.19,11.35,15.6,16.8,37.37,8.54,273.11,288.25,269.98,227.04,202.72,80.71,357.35,POINT(-64.8385349458409 46.6188994046925)
New Brunswick,Richibucto 15,11.06,5.84,11.51,16.54,15.56,35.51,9.45,13.86,10.19,17.12,13.49,30.95,4.62,28.2,POINT(-64.9973206006507 46.5899936210515)
New Brunswick,Richmond,7.5,6.17,11.8,16.76,11.15,35.57,7.89,164.51,179.25,131.28,87.63,399.01,39.45,152.46,POINT(-67.7247521653034 46.0775460107053)
New Brunswick,Riverside-Albert,11.23,5.56,11.63,16.13,21.21,41.55,9.89,34.5,38.56,19.98,21.53,20.25,4.23,126.52,POINT(-64.7352972744226 45.7489373578685)
New Brunswick,Riverview,12.95,6.23,10.62,14.67,18.82,34.19,8.88,177.33,90.96,215.27,182.68,264.14,57.85,345.01,POINT(-64.8087659881661 46.0531704192422)
New Brunswick,Rivière-Verte,8.24,6.24,9.62,15.73,16.91,34.38,7.37,119.65,112.96,130.01,153.36,103.41,54.9,110.11,POINT(-68.1443866236149 47.3242784325108)
New Brunswick,Rogersville,11.19,5.86,11.31,15.56,20.52,40.38,8.97,129.27,115.1,92.42,144.16,53.71,47.97,299.01,POINT(-65.4284226202536 46.7347396319937)
New Brunswick,Rothesay,11.24,6.03,10.51,14.48,17.73,28.14,7.58,257.96,152.78,385.59,372.49,378.66,282.83,299.64,POINT(-65.9696781494862 45.3826392056823)
New Brunswick,Sackville,8.43,6.33,9.75,14.87,17,36.39,7.3,356.81,411.01,236.72,244.88,329.84,163.96,340.3,POINT(-64.3895169185496 45.9168341678134)
New Brunswick,Saint Andrews,12.73,6.04,11.54,15.04,20.76,34.09,8.84,100.97,106.79,135.21,60.81,36.33,209.62,274.74,POINT(-67.0655638321365 45.1309545370066)
New Brunswick,Saint Croix,9.25,6,11.05,14.5,15.15,34.13,7.3,127.53,108.68,203.42,130.93,83.88,123.98,196.25,POINT(-67.1116714420607 45.2055050914168)
New Brunswick,Saint David,9.03,6.08,11.15,14.56,14.84,34.99,7.55,138.77,110.12,198.49,149.54,89.05,83.8,264.25,POINT(-67.1982916707753 45.2917319764903)
New Brunswick,Saint George,9.95,6.01,10.42,14.51,16.34,34.41,8.01,139.59,113.33,130.13,176.2,90.23,130.7,207.59,POINT(-66.850106691675 45.2913334831576)
New Brunswick,Saint James,9.82,5.77,11.45,14.63,18.39,37.27,9.18,217.52,211.04,230.16,185.67,73.96,75.26,448.26,POINT(-67.3428118770813 45.3820825240164)
New Brunswick,Saint John,11.37,5.84,10.2,14.06,17.1,28.24,8.03,1309.06,737.74,2197.9,1983.67,1726.16,1279.39,1457.51,POINT(-66.0607170073939 45.2749422772373)
New Brunswick,Saint Martins,10.7,5.83,11.44,14.91,17.35,31.29,9.05,136.5,102.2,95.42,77.61,73.03,30.88,393.6,POINT(-65.4399023243786 45.4563882045103)
New Brunswick,Saint Mary,11.24,5.64,11.77,15.8,12.07,37.39,9.64,182.46,158.54,122.15,116.91,292.72,92.24,627.62,POINT(-64.8680999898455 46.3986991446371)
New Brunswick,Saint Marys,12.41,6.01,10.86,15.56,18.98,32.71,8.29,234.29,166.45,240.55,279.5,177.08,127.34,407.45,POINT(-66.489946419392 46.1747054777467)
New Brunswick,Saint Patrick,9.37,6.09,10.63,14.54,15.23,34.56,7.61,192.96,184.93,172.18,214.49,148.77,200.57,205.6,POINT(-66.9929994038964 45.238218076395)
New Brunswick,Saint Stephen,8.95,5.98,11.14,14.57,14.13,35.02,7.78,121.11,103.5,130.25,107.96,58.67,55.49,268.57,POINT(-67.3236999569489 45.2077005327628)
New Brunswick,Saint-André,8.59,6.22,9.68,15.54,15.58,33.9,7.25,132.22,118.02,134.81,160.83,143.59,90.4,171.18,POINT(-67.7444749193417 47.1391735043459)
New Brunswick,Saint-Antoine,11.37,6.04,11.51,15.15,16.06,36.05,9.55,51.06,40.29,26.71,55.42,63.08,59.16,109.64,POINT(-64.7534992469196 46.3641810334525)
New Brunswick,Saint-Basile,12.04,5.41,12.12,15.99,,29.91,8.62,106.74,108.95,75.33,80.51,,9.96,211.42,POINT(-68.1846734631177 47.4233018321572)
New Brunswick,Saint-Charles,9.43,6.29,11.21,15.56,17.57,38.21,7.99,90.83,81.54,81.91,93.27,55.67,26.16,165.09,POINT(-65.0185452756073 46.6692154429675)
New Brunswick,Saint-François,11.26,6.24,11.67,17.1,22.72,36.08,9.89,121.63,99.26,77.21,65.26,57.37,11.85,454.93,POINT(-68.8595170465436 47.2718931301317)
New Brunswick,Saint-François de Madawaska,11.27,6.65,11.67,16.89,22.83,31.9,9.24,35.21,24.81,32.6,20.59,23.28,5.72,148.44,POINT(-68.7135890950997 47.2515957045644)
New Brunswick,Saint-Hilaire,11.91,6.27,11.75,16.38,21.9,29.9,9.02,97.66,62.51,132.69,112.91,61.43,73.62,245.01,POINT(-68.4369521845917 47.3263771918833)
New Brunswick,Saint-Isidore,12.04,6.24,12.06,16.68,12.03,38.25,9.11,170.49,98.32,295.51,266.51,476.96,116.95,175.05,POINT(-65.042523347614 47.5556181944279)
New Brunswick,Saint-Jacques,7.63,6.42,11.42,15.84,17.43,31.03,7.21,91.5,96.17,48.36,70.13,44.28,27.22,117.64,POINT(-68.3697160758536 47.5631100927569)
New Brunswick,Saint-Joseph,11.87,5.15,11.35,16.07,18.42,27.26,8.3,180.47,101.99,144.42,201.34,34.23,29.61,393.85,POINT(-68.3080974339025 47.5579176709871)
New Brunswick,Saint-Louis,9.6,6.2,11.15,15.57,18.67,39.09,8.06,109.49,114.69,80.53,100.66,62.73,37.54,154.15,POINT(-65.1048315916848 46.7047935784269)
New Brunswick,Saint-Louis de Kent,11.09,6.33,10.71,15.1,16.88,38.07,9.2,31.4,17.01,11.59,26.79,9.77,4.05,197.89,POINT(-64.9767375090992 46.7387662298446)
New Brunswick,Saint-Léolin,11.5,5.17,12.73,16.28,,,,65.93,62.44,54.96,29.97,,,,POINT(-65.1688938686544 47.759373151737)
New Brunswick,Saint-Léonard,8.37,6.16,9.62,15.81,16.35,34.78,7.1,300.54,295.28,286.87,376.34,245.84,152.82,213.22,POINT(-67.7971479822781 47.2495879303264)
New Brunswick,Saint-Paul,10.94,5.77,11.02,15.7,18.77,36.93,8.81,94.27,89.4,52.73,91.8,41.93,92.34,214.89,POINT(-65.008555071893 46.3310398408242)
New Brunswick,Saint-Quentin,9.03,5.43,10.04,16.29,20.95,37.29,7.43,227.22,186.25,76.06,318.73,69.34,96.74,455.58,POINT(-67.3892380563768 47.5097571034413)
New Brunswick,Sainte-Anne,8.23,6.23,9.58,15.86,16.63,34.42,6.93,232.08,232.67,247.11,262.88,199.06,96.9,171.11,POINT(-67.8821676581263 47.4037956899692)
New Brunswick,Sainte-Anne-de-Madawaska,11.3,5.71,10.15,15.9,10.6,34.74,8.24,59.36,55,38.11,43.26,62.71,7.65,208.31,POINT(-68.0227041560061 47.2538249730605)
New Brunswick,Sainte-Marie-Saint-Raphaël,10.8,6.6,12.49,16.36,10.66,,9.11,67.76,32.87,44.8,65.62,294.33,,144.74,POINT(-64.5781075232829 47.79513599708)
New Brunswick,Salisbury,9.13,6.22,10,14.99,19.29,33.73,7.61,464.2,495.26,438.14,413.63,337.74,223.71,501.17,POINT(-65.0479094070347 46.037779122804)
New Brunswick,Shediac,10.77,6.26,10.75,15.17,18.65,33.77,8.32,362.39,286.61,588.83,446.51,437.15,306.73,381.17,POINT(-64.6130010481987 46.2006983560375)
New Brunswick,Sheffield,12.45,5.73,11.14,15.81,23.09,37.41,9.67,192.27,192.91,198.8,186.67,177.31,81.31,255,POINT(-66.2274167534742 45.9888987279427)
New Brunswick,Shippagan,11.48,6.43,12.09,16.51,11.86,40.79,8.41,412.28,209.13,548.75,407.76,793.14,95.61,1424.88,POINT(-64.7280377916616 47.7331450706339)
New Brunswick,Simonds,8.93,6.2,10.09,15.14,18.11,36.29,8.39,195.22,207.36,136.36,159.94,87.38,174.48,265.52,POINT(-65.803073963571 45.3144911142783)
New Brunswick,Southampton,9.01,5.63,10.9,14.74,13.43,35.89,8.25,107.49,90.7,117.01,59.12,92.11,18.58,324.85,POINT(-67.3124964258118 46.078793903629)
New Brunswick,Southesk,11.53,6.19,11.21,16.19,21.03,37.96,8.94,95.82,76.32,118.76,109.73,116.88,33.67,143.95,POINT(-66.4329476601723 46.9902355364378)
New Brunswick,Springfield,11.11,5.52,11.09,15.78,21.49,37.05,9.54,143.34,137.08,127.03,98.48,27.89,16.85,492.74,POINT(-65.8080062511614 45.7004881664426)
New Brunswick,St. Basile 10,8.29,6.33,9.87,15.47,17.43,32.01,7.72,31.66,28.1,33.76,48.14,34.75,13.26,26.57,POINT(-68.3015164956994 47.3682236167934)
New Brunswick,St. George,9.79,6.02,10.39,14.51,16.19,34.39,8.04,85.72,67.47,72.64,105.64,81.23,89.57,135.63,POINT(-66.8299928555785 45.1301529861846)
New Brunswick,St. Hilaire,12.03,6.33,11.74,16.37,21.82,30,9.29,50.52,33.03,74.16,60.64,30.95,38.47,118.78,POINT(-68.3986346049368 47.2961612565745)
New Brunswick,St. Martins,10.78,5.82,11.44,16.34,17.47,35,8.6,32.25,23.38,15.64,14.73,16.51,5.74,116.39,POINT(-65.5480070287562 45.3506956905068)
New Brunswick,St. Stephen,8.93,5.98,11.16,14.42,13.99,34.98,7.79,85.98,59.29,100.19,101.64,83.87,22.55,193.11,POINT(-67.2933895084735 45.1859093831403)
New Brunswick,Stanley,11.78,6.17,10.92,16.35,20.5,36.06,8.34,103.19,71.72,110.34,132.69,60.56,36.97,186.87,POINT(-66.7353029243354 46.5420463736042)
New Brunswick,Studholm,8.8,6.2,9.85,15.11,18.28,33.42,7.61,122.04,120.76,122.17,97.09,59.65,38.41,243.76,POINT(-65.5747800097325 45.8132938185642)
New Brunswick,Sussex,9.52,6,10.17,14.91,17.08,31.86,7.9,370.99,343.1,451.78,336.72,293.48,190.14,630.25,POINT(-65.5276907129791 45.6518493287248)
New Brunswick,Sussex Corner,9.2,6.03,10.15,15.05,16.89,31.43,7.87,19.77,12.78,24.55,17.89,19.12,4.73,64.81,POINT(-65.4681953597448 45.7120903734371)
New Brunswick,Tabusintac 9,8.69,5.64,,15.98,,,,6.13,3.05,,1.17,,,,POINT(-65.1491508526826 47.3394107930611)
New Brunswick,Tide Head,8.33,5.45,10.78,15.5,20.43,36.3,8.27,74.27,69.95,102.05,74.12,44.88,8.98,115.67,POINT(-66.776930215242 47.9806065656762)
New Brunswick,Tobique 20,11.02,5.7,10.41,16.09,11.78,34.37,8.47,64.74,53.22,29.66,44,221.25,9.14,301.93,POINT(-67.6755273425785 46.800108915002)
New Brunswick,Tracadie,11.9,6.31,12.11,16.14,14.98,39.12,8.35,544.75,249.26,1329.26,844.97,815.85,272.4,1095.53,POINT(-65.0406467530489 47.4781971928421)
New Brunswick,Tracy,10.52,5.88,12,15.79,17.65,36.08,8.21,53.66,58.8,55.14,31.16,37.98,20.3,173.08,POINT(-66.68410453331 45.6752839142999)
New Brunswick,Upham,9.71,5.51,11.2,15,16.26,25.42,8.5,189.67,188.71,55.65,67.76,55,26.12,492.69,POINT(-65.6618297454445 45.5082712346681)
New Brunswick,Upper Miramichi,11.94,6.15,10.62,16.38,20.32,36.18,8.1,248.55,183.09,202.38,339.25,181.57,184.82,348.71,POINT(-66.4527951594116 46.5321567169266)
New Brunswick,Wakefield,8.49,6.21,9.69,15.15,16.65,36.73,7.46,208.14,218.7,184.13,213.59,185.4,240.53,126.3,POINT(-67.624775794686 46.240624806711)
New Brunswick,Waterborough,8.53,6.27,9.89,15.66,20.3,36.53,7.66,108.59,103.84,114.04,107.76,76.1,55.18,159.73,POINT(-65.8205124207427 46.0614640955994)
New Brunswick,Waterford,11.02,5.15,10.47,14.73,,33.76,10.68,93.46,84.14,45.13,68.48,,26.17,284.16,POINT(-65.293578329537 45.6632309962166)
New Brunswick,Weldford,9.75,5.58,11.16,15.78,18.29,39.1,8.75,168.96,182.64,95.75,115.91,97.8,36.68,458.67,POINT(-65.1112870651477 46.5221591148527)
New Brunswick,Wellington,9.7,6.17,11.32,15.52,16.19,36.76,8.49,277.29,278.13,369.41,264.67,249.56,104.78,293.4,POINT(-64.7478109860234 46.4768114152543)
New Brunswick,West Isles,12.19,6.4,11.18,14.23,16.59,,10.76,131.15,114.48,73.91,57.94,123.85,,1063.23,POINT(-66.9698352210049 44.9860796612958)
New Brunswick,Westfield,11.09,6.06,10.37,15.14,20.39,31.86,8.05,54.72,27.54,66.75,74.13,52.03,14.94,172.98,POINT(-66.2868627890422 45.3432071177688)
New Brunswick,Westmorland,8.32,6.32,10.11,15.13,17.47,36.42,6.72,146.07,171.42,113.24,83.92,112.17,60.09,178.2,POINT(-64.1854911651271 45.9760637995326)
New Brunswick,Wickham,10.66,5.37,11.36,16.42,22.36,38.6,9.15,60.83,101.48,83.94,22.06,3.98,7.76,114.81,POINT(-65.9906915488113 45.7029331565675)
New Brunswick,Wicklow,8.4,6.2,9.29,15.54,18.93,36.54,7.55,227.77,247.25,148.48,205.5,170.94,219.32,179.23,POINT(-67.7066519364256 46.5017039158974)
New Brunswick,Wilmot,10.64,5.97,10.94,16.4,10.32,36.64,8.6,118.69,87.53,51.17,84.56,299.44,26.21,346.34,POINT(-67.7098965696696 46.3462633854644)
New Brunswick,Woodstock,8.43,6.21,9.93,15.01,15.88,36.16,7.65,345.56,369.43,286.15,309.24,317.32,289.8,274.36,POINT(-67.598341202633 46.0607614246803)
New Brunswick,Woodstock 23,7.87,6.28,9.97,14.85,13.47,35.4,7.04,5.37,5.92,5.08,3.43,9.5,3.3,3.41,POINT(-67.60062201177 46.104204003341)
Newfoundland and Labrador,Appleton,7.37,5.72,11.02,15.79,17.35,36.48,6.19,33.41,45.18,22.34,18.03,13.07,8.92,11.32,POINT(-54.8569650060904 48.981868989929)
Newfoundland and Labrador,Aquaforte,12.32,6.13,,15.29,14,,10.79,34.08,18.15,,33.95,80.88,,11.02,POINT(-52.9461514166097 47.0143894438502)
Newfoundland and Labrador,Arnold's Cove,8.29,5.61,10.17,15.29,12.01,35.27,8.09,42.44,49.56,20.5,31,46.72,51.01,16.7,POINT(-53.9849976178603 47.7712764007433)
Newfoundland and Labrador,Avondale,10,5.69,10.58,15.28,13.49,37.92,7.04,86.86,92.85,59.99,82.33,104.55,45.85,48.1,POINT(-53.2262029648825 47.3988565547255)
Newfoundland and Labrador,Badger,7.6,5.81,11.36,15.35,15.31,33.19,6.7,14.74,16.44,6.41,15.87,10.72,2.86,3.28,POINT(-56.0435584700001 48.9782884545214)
Newfoundland and Labrador,Baie Verte,12.08,6.32,10.17,14.29,,,9.56,209.3,135.73,274.33,134.49,,,53.46,POINT(-56.1918985575729 49.9068045868155)
Newfoundland and Labrador,Bauline,13.79,5.82,12.53,16.37,9.09,,,31.25,14.67,21.74,18.02,96.74,,,POINT(-52.8193404661476 47.7010465927531)
Newfoundland and Labrador,Bay Bulls,12.4,5.76,11.73,15.03,17.6,29.38,7.29,62.89,48,33.46,68.35,109.89,17.45,28.86,POINT(-52.7939184235104 47.3249998806656)
